split,index,label,mse
normal,5257,8,0.0037985604722052813
normal,5258,0,0.005330381449311972
normal,5259,7,0.003957579843699932
normal,5260,5,0.005232381634414196
normal,5261,0,0.007628382183611393
normal,5262,1,0.0010301719885319471
normal,5263,1,0.0016090753488242626
normal,5264,5,0.005452354904264212
normal,5265,8,0.0025106167886406183
normal,5266,8,0.008622391149401665
normal,5267,6,0.006101315375417471
normal,5268,3,0.018471267074346542
normal,5269,2,0.010139789432287216
normal,5270,1,0.0012986805522814393
normal,5271,8,0.00938125979155302
normal,5272,3,0.006310177035629749
normal,5273,2,0.009136499837040901
normal,5274,6,0.004638285376131535
normal,5275,5,0.005435598082840443
normal,5276,6,0.00342673365958035
normal,5277,7,0.011300813406705856
normal,5278,4,0.012680425308644772
normal,5279,1,0.0010425104992464185
normal,5280,0,0.004270524717867374
normal,5281,5,0.006850257050246
normal,5282,3,0.0033158385194838047
normal,5283,1,0.0006131649133749306
normal,5284,2,0.00775759294629097
normal,5285,1,0.0010459459153935313
normal,5286,6,0.006318069528788328
normal,5287,0,0.00321998936124146
normal,5288,4,0.007738596294075251
normal,5289,6,0.0044237463735044
normal,5290,1,0.0005615471163764596
normal,5291,7,0.005298568867146969
normal,5292,3,0.006225083954632282
normal,5293,8,0.011055625043809414
normal,5294,7,0.0031275723595172167
normal,5295,2,0.008186280727386475
normal,5296,6,0.006256062537431717
normal,5297,5,0.010175527073442936
normal,5298,8,0.006683871150016785
normal,5299,3,0.009925397112965584
normal,5300,5,0.012192456051707268
normal,5301,7,0.007447416428476572
normal,5302,1,0.0007550381124019623
normal,5303,6,0.012728190049529076
normal,5304,1,0.0006200248608365655
normal,5305,0,0.009522220119833946
normal,5306,6,0.002715045353397727
normal,5307,2,0.004250388126820326
normal,5308,5,0.010565239004790783
normal,5309,4,0.005289654713124037
normal,5310,2,0.004065000917762518
normal,5311,3,0.0037579413037747145
normal,5312,4,0.004417274612933397
normal,5313,4,0.005792069714516401
normal,5314,6,0.009046625345945358
normal,5315,0,0.0027895888779312372
normal,5316,0,0.003215745324268937
normal,5317,2,0.009051338769495487
normal,5318,0,0.007818818092346191
normal,5319,1,0.0015618684701621532
normal,5320,2,0.006788456346839666
normal,5321,3,0.00443453760817647
normal,5322,4,0.005133466795086861
normal,5323,5,0.0032219532877206802
normal,5324,6,0.005477993283420801
normal,5325,7,0.0024489243514835835
normal,5326,8,0.00549504067748785
normal,5327,0,0.005534170661121607
normal,5328,1,0.002013075165450573
normal,5329,2,0.009676901623606682
normal,5330,3,0.005909471772611141
normal,5331,4,0.0036976677365601063
normal,5332,5,0.007208256050944328
normal,5333,6,0.00481963437050581
normal,5334,7,0.004559953697025776
normal,5335,8,0.007499611936509609
normal,5336,0,0.005769569426774979
normal,5337,1,0.0016991340089589357
normal,5338,2,0.00770200602710247
normal,5339,3,0.008226411417126656
normal,5340,4,0.004848821554332972
normal,5341,5,0.004131531808525324
normal,5342,6,0.004495753441005945
normal,5343,7,0.0029632183723151684
normal,5344,8,0.007069848012179136
normal,5345,8,0.012455909512937069
normal,5346,6,0.002738602925091982
normal,5347,5,0.008812413550913334
normal,5348,0,0.005545017775148153
normal,5349,6,0.003845138708129525
normal,5350,8,0.01135823130607605
normal,5351,4,0.004402729216963053
normal,5352,1,0.001899890135973692
normal,5353,5,0.007216353435069323
normal,5354,3,0.00943143293261528
normal,5355,0,0.004037637263536453
normal,5356,4,0.008718553930521011
normal,5357,8,0.009539704769849777
normal,5358,1,0.00179086544085294
normal,5359,4,0.00665646605193615
normal,5360,0,0.005394565872848034
normal,5361,5,0.005374053958803415
normal,5362,5,0.006712969392538071
normal,5363,2,0.008183340542018414
normal,5364,1,0.0026033385656774044
normal,5365,5,0.007674933411180973
normal,5366,4,0.007403089664876461
normal,5367,0,0.0071809482760727406
normal,5368,7,0.005627878941595554
normal,5369,6,0.0019351150840520859
normal,5370,0,0.0070733060128986835
normal,5371,1,0.0012171861017122865
normal,5372,7,0.005845818668603897
normal,5373,0,0.008584221825003624
normal,5374,6,0.005659640766680241
normal,5375,8,0.0054051754996180534
normal,5376,5,0.006623916793614626
normal,5377,1,0.003909938503056765
normal,5378,7,0.007572289556264877
normal,5379,8,0.006167412269860506
normal,5380,6,0.0028393184766173363
normal,5381,0,0.004469872917979956
normal,5382,8,0.009376906789839268
normal,5383,1,0.002994060982018709
normal,5384,7,0.0024816112127155066
normal,5385,7,0.005053614266216755
normal,5386,1,0.0020574077498167753
normal,5387,3,0.006077235098928213
normal,5388,2,0.008266338147222996
normal,5389,3,0.008055298589169979
normal,5390,1,0.001367479097098112
normal,5391,4,0.006868903990834951
normal,5392,2,0.008342981338500977
normal,5393,0,0.008172214031219482
normal,5394,0,0.006768832448869944
normal,5395,7,0.0025235021021217108
normal,5396,8,0.007050786633044481
normal,5397,4,0.004534050822257996
normal,5398,6,0.006245569325983524
normal,5399,4,0.00572036299854517
normal,5400,3,0.006695163901895285
normal,5401,8,0.007309361360967159
normal,5402,4,0.0052930996753275394
normal,5403,7,0.005504803732037544
normal,5404,2,0.009995431639254093
normal,5405,5,0.005394423380494118
normal,5406,6,0.005241424310952425
normal,5407,3,0.008465416729450226
normal,5408,6,0.0028405694756656885
normal,5409,6,0.0027265939861536026
normal,5410,3,0.00553670572116971
normal,5411,2,0.009092986583709717
normal,5412,2,0.007487984374165535
normal,5413,4,0.006438782904297113
normal,5414,6,0.0057217120192945
normal,5415,0,0.005114561412483454
normal,5416,2,0.01996823027729988
normal,5417,5,0.007391894236207008
normal,5418,5,0.006624019704759121
normal,5419,1,0.00145264295861125
normal,5420,3,0.006290360353887081
normal,5421,3,0.005813386756926775
normal,5422,7,0.002086763037368655
normal,5423,8,0.004669068846851587
normal,5424,7,0.0028557677287608385
normal,5425,2,0.010213201865553856
normal,5426,2,0.013046203181147575
normal,5427,5,0.008484329096972942
normal,5428,7,0.004652925301343203
normal,5429,8,0.008002134039998055
normal,5430,2,0.009443080984055996
normal,5431,1,0.0011363544035702944
normal,5432,3,0.007524669170379639
normal,5433,1,0.0013770544901490211
normal,5434,3,0.0038347565568983555
normal,5435,0,0.006290520075708628
normal,5436,1,0.0015089408261701465
normal,5437,2,0.007384513039141893
normal,5438,3,0.007304464932531118
normal,5439,4,0.00527617521584034
normal,5440,5,0.004876523278653622
normal,5441,6,0.007717516738921404
normal,5442,7,0.003986604977399111
normal,5443,8,0.007689476944506168
normal,5444,0,0.003958826418966055
normal,5445,1,0.002351562026888132
normal,5446,2,0.007539279293268919
normal,5447,3,0.0056433724239468575
normal,5448,4,0.00675288075581193
normal,5449,5,0.005360895302146673
normal,5450,6,0.0044730533845722675
normal,5451,7,0.0034379656426608562
normal,5452,8,0.006847175303846598
normal,5453,0,0.004780897404998541
normal,5454,1,0.0022267592139542103
normal,5455,2,0.0055908821523189545
normal,5456,3,0.008860806934535503
normal,5457,4,0.004390132147818804
normal,5458,5,0.008482815697789192
normal,5459,6,0.006533581297844648
normal,5460,7,0.0034956815652549267
normal,5461,8,0.007487141061574221
normal,5462,1,0.0006621762877330184
normal,5463,2,0.005639026407152414
normal,5464,6,0.0028251688927412033
normal,5465,5,0.004612421151250601
normal,5466,3,0.004710397683084011
normal,5467,0,0.004170452244579792
normal,5468,7,0.003420128719881177
normal,5469,0,0.0054662954062223434
normal,5470,4,0.007371022831648588
normal,5471,1,0.004736732691526413
normal,5472,4,0.004034306388348341
normal,5473,3,0.005215869285166264
normal,5474,6,0.004680010490119457
normal,5475,7,0.0032562832348048687
normal,5476,2,0.0070305089466273785
normal,5477,3,0.005770307499915361
normal,5478,1,0.0016371741658076644
normal,5479,2,0.004581968765705824
normal,5480,1,0.001865461701527238
normal,5481,2,0.0071129947900772095
normal,5482,6,0.004574887454509735
normal,5483,0,0.004524693824350834
normal,5484,1,0.0019522488582879305
normal,5485,3,0.0070621054619550705
normal,5486,0,0.006764771416783333
normal,5487,2,0.00958002358675003
normal,5488,7,0.003667796729132533
normal,5489,5,0.006481199059635401
normal,5490,7,0.0044520157389342785
normal,5491,6,0.003373050130903721
normal,5492,2,0.00585259310901165
normal,5493,1,0.000856360187754035
normal,5494,0,0.005043926183134317
normal,5495,6,0.004988368600606918
normal,5496,0,0.0044891927391290665
normal,5497,6,0.006746421102434397
normal,5498,0,0.003156521124765277
normal,5499,2,0.004291805438697338
normal,5500,0,0.0044001126661896706
normal,5501,6,0.0031120667699724436
normal,5502,1,0.0013969590654596686
normal,5503,5,0.006847039796411991
normal,5504,8,0.006565475836396217
normal,5505,4,0.005389209371060133
normal,5506,3,0.008302602916955948
normal,5507,0,0.005367461591959
normal,5508,1,0.0010132252937182784
normal,5509,5,0.005361409857869148
normal,5510,4,0.00516478018835187
normal,5511,4,0.005473844241350889
normal,5512,8,0.005577838514000177
normal,5513,5,0.009318913333117962
normal,5514,7,0.002763445256277919
normal,5515,5,0.008311361074447632
normal,5516,7,0.002120020566508174
normal,5517,8,0.005634616129100323
normal,5518,3,0.004122833255678415
normal,5519,4,0.003932997118681669
normal,5520,8,0.006317288614809513
normal,5521,8,0.011156246066093445
normal,5522,5,0.004608673043549061
normal,5523,2,0.004380951169878244
normal,5524,7,0.0020649940706789494
normal,5525,1,0.0009300438687205315
normal,5526,3,0.007733108941465616
normal,5527,8,0.007166213821619749
normal,5528,1,0.0010106171248480678
normal,5529,0,0.004542257636785507
normal,5530,7,0.0036694698501378298
normal,5531,5,0.005159131716936827
normal,5532,6,0.0038178737740963697
normal,5533,4,0.004685251507908106
normal,5534,7,0.00289406580850482
normal,5535,7,0.0025831935927271843
normal,5536,3,0.006143632344901562
normal,5537,4,0.0035729878582060337
normal,5538,4,0.005762655287981033
normal,5539,3,0.004547100979834795
normal,5540,8,0.004758183844387531
normal,5541,6,0.0050667026080191135
normal,5542,2,0.005268270615488291
normal,5543,0,0.005658668000251055
normal,5544,1,0.0009361830889247358
normal,5545,2,0.004531271290034056
normal,5546,3,0.003854918759316206
normal,5547,4,0.003466232679784298
normal,5548,5,0.0050945524126291275
normal,5549,6,0.005239489022642374
normal,5550,7,0.00651438906788826
normal,5551,8,0.006273752544075251
normal,5552,0,0.005379073321819305
normal,5553,1,0.0008982259896583855
normal,5554,2,0.004762632306665182
normal,5555,3,0.005137151572853327
normal,5556,4,0.0038617257960140705
normal,5557,5,0.004017875529825687
normal,5558,6,0.007527472451329231
normal,5559,7,0.005211762618273497
normal,5560,8,0.005528327543288469
normal,5561,0,0.004751621745526791
normal,5562,1,0.0019907106179744005
normal,5563,2,0.006747002247720957
normal,5564,3,0.004026226699352264
normal,5565,4,0.004709786735475063
normal,5566,5,0.004811109974980354
normal,5567,6,0.004186026286333799
normal,5568,7,0.004485755227506161
normal,5569,8,0.006382547318935394
normal,5570,0,0.003469335613772273
normal,5571,8,0.0033019238617271185
normal,5572,3,0.007071469910442829
normal,5573,5,0.0071295020170509815
normal,5574,5,0.002981463447213173
normal,5575,2,0.007546758744865656
normal,5576,6,0.005472050979733467
normal,5577,8,0.0036674081347882748
normal,5578,4,0.0034257443621754646
normal,5579,1,0.0006710413726978004
normal,5580,7,0.0035953049082309008
normal,5581,1,0.0008818546775728464
normal,5582,2,0.008817188441753387
normal,5583,3,0.00436306232586503
normal,5584,5,0.005119612906128168
normal,5585,6,0.0034774653613567352
normal,5586,1,0.001776977675035596
normal,5587,1,0.001720910775475204
normal,5588,1,0.0013515730388462543
normal,5589,2,0.00859803706407547
normal,5590,5,0.004777482710778713
normal,5591,6,0.007952353917062283
normal,5592,8,0.009235834702849388
normal,5593,1,0.0015734391054138541
normal,5594,2,0.006638614926487207
normal,5595,0,0.003066918347030878
normal,5596,7,0.005147796589881182
normal,5597,7,0.0037679439410567284
normal,5598,5,0.0034697772935032845
normal,5599,8,0.0048296768218278885
normal,5600,2,0.007770930882543325
normal,5601,8,0.005207804962992668
normal,5602,0,0.005066721234470606
normal,5603,4,0.0023169005289673805
normal,5604,6,0.0034197582863271236
normal,5605,7,0.0025137835182249546
normal,5606,1,0.0008947286987677217
normal,5607,3,0.004669208079576492
normal,5608,4,0.004377961158752441
normal,5609,5,0.006368718575686216
normal,5610,6,0.003966351039707661
normal,5611,0,0.004144005011767149
normal,5612,3,0.005635728593915701
normal,5613,6,0.004318770952522755
normal,5614,8,0.005683183670043945
normal,5615,7,0.0029400112107396126
normal,5616,0,0.010688197799026966
normal,5617,4,0.0038519795052707195
normal,5618,2,0.009616871364414692
normal,5619,7,0.0032397399190813303
normal,5620,4,0.003714731428772211
normal,5621,7,0.0038042368832975626
normal,5622,5,0.005976047832518816
normal,5623,4,0.0038550044409930706
normal,5624,3,0.005217738915234804
normal,5625,4,0.004500344395637512
normal,5626,2,0.004443301819264889
normal,5627,8,0.0038702760357409716
normal,5628,1,0.0008150003850460052
normal,5629,5,0.00575895793735981
normal,5630,1,0.0013888534158468246
normal,5631,2,0.008972515352070332
normal,5632,0,0.004565877374261618
normal,5633,2,0.0065637496300041676
normal,5634,5,0.005963488481938839
normal,5635,6,0.007872171700000763
normal,5636,4,0.004115170333534479
normal,5637,3,0.006858966778963804
normal,5638,0,0.005283735226839781
normal,5639,0,0.005385854747146368
normal,5640,0,0.005732671357691288
normal,5641,3,0.004230229649692774
normal,5642,3,0.004827805794775486
normal,5643,5,0.010317646898329258
normal,5644,7,0.003431279445067048
normal,5645,0,0.003964101430028677
normal,5646,6,0.007324805948883295
normal,5647,4,0.0024200594052672386
normal,5648,8,0.005552380345761776
normal,5649,8,0.007972168736159801
normal,5650,6,0.003288484178483486
normal,5651,3,0.00596320116892457
normal,5652,4,0.003497851314023137
normal,5653,6,0.003864034079015255
normal,5654,8,0.00632960069924593
normal,5655,2,0.008593169040977955
normal,5656,7,0.0028096388559788465
normal,5657,7,0.004143967758864164
normal,5658,1,0.0015465031610801816
normal,5659,0,0.00562782259657979
normal,5660,1,0.0010250044288113713
normal,5661,2,0.006406520958989859
normal,5662,3,0.003344199387356639
normal,5663,4,0.003199776168912649
normal,5664,5,0.006889247801154852
normal,5665,6,0.004219571128487587
normal,5666,7,0.0020710360258817673
normal,5667,8,0.007875350303947926
normal,5668,0,0.005193251650780439
normal,5669,1,0.0011911552865058184
normal,5670,2,0.006616044789552689
normal,5671,3,0.004182529170066118
normal,5672,4,0.005465022753924131
normal,5673,5,0.010325671173632145
normal,5674,6,0.004680106416344643
normal,5675,7,0.003898059483617544
normal,5676,8,0.00847664289176464
normal,5677,0,0.00734229339286685
normal,5678,1,0.0008045947179198265
normal,5679,2,0.005303681828081608
normal,5680,3,0.0034561946522444487
normal,5681,4,0.0050177848897874355
normal,5682,5,0.0066218022257089615
normal,5683,6,0.005817532539367676
normal,5684,7,0.0038139140233397484
normal,5685,8,0.008713187649846077
normal,5686,2,0.005589863285422325
normal,5687,1,0.0010774368420243263
normal,5688,7,0.002704411977902055
normal,5689,2,0.006441433914005756
normal,5690,5,0.009411940351128578
normal,5691,0,0.004280317109078169
normal,5692,8,0.00690359715372324
normal,5693,0,0.006086497567594051
normal,5694,2,0.007756565697491169
normal,5695,7,0.004910072311758995
normal,5696,8,0.006508830934762955
normal,5697,8,0.008350308053195477
normal,5698,3,0.007701266556978226
normal,5699,6,0.0054837968200445175
normal,5700,0,0.005403462797403336
normal,5701,2,0.008737342432141304
normal,5702,7,0.004905934911221266
normal,5703,6,0.005167748779058456
normal,5704,6,0.005169750191271305
normal,5705,1,0.002213528845459223
normal,5706,2,0.009074955247342587
normal,5707,8,0.011449547484517097
normal,5708,8,0.008927310816943645
normal,5709,7,0.007045332342386246
normal,5710,7,0.002733095781877637
normal,5711,4,0.002765564015135169
normal,5712,7,0.004134774208068848
normal,5713,7,0.005292071495205164
normal,5714,3,0.004141128156334162
normal,5715,7,0.002776447217911482
normal,5716,4,0.005637782625854015
normal,5717,5,0.0069956667721271515
normal,5718,4,0.004498724825680256
normal,5719,3,0.007540239952504635
normal,5720,3,0.007466641254723072
normal,5721,8,0.006653902120888233
normal,5722,4,0.006759996060281992
normal,5723,1,0.0015278608771041036
normal,5724,1,0.000941645004786551
normal,5725,7,0.0056162504479289055
normal,5726,4,0.00557338073849678
normal,5727,3,0.0044234259985387325
normal,5728,7,0.00261425762437284
normal,5729,3,0.004243777133524418
normal,5730,3,0.006523958873003721
normal,5731,0,0.004610909614712
normal,5732,2,0.008018982596695423
normal,5733,5,0.007350642699748278
normal,5734,5,0.01184945460408926
normal,5735,6,0.004903100896626711
normal,5736,6,0.007437990512698889
normal,5737,3,0.00851347204297781
normal,5738,5,0.012042173184454441
normal,5739,2,0.01413323637098074
normal,5740,5,0.009114906191825867
normal,5741,8,0.010833197273314
normal,5742,4,0.006903002504259348
normal,5743,1,0.0009154771687462926
normal,5744,0,0.007868651300668716
normal,5745,6,0.0060912249609827995
normal,5746,0,0.007120155263692141
normal,5747,6,0.00584512809291482
normal,5748,8,0.013184458017349243
normal,5749,8,0.008311877027153969
normal,5750,5,0.005168335046619177
normal,5751,6,0.005425568670034409
normal,5752,1,0.001298590679652989
normal,5753,1,0.0010936942417174578
normal,5754,8,0.007106340955942869
normal,5755,2,0.009677452966570854
normal,5756,3,0.0051537915132939816
normal,5757,5,0.006219406612217426
normal,5758,5,0.004130123183131218
normal,5759,4,0.006225024815648794
normal,5760,2,0.00814562663435936
normal,5761,1,0.001578936935402453
normal,5762,3,0.007426061201840639
normal,5763,2,0.009004900231957436
normal,5764,0,0.00459564384073019
normal,5765,6,0.00886695459485054
normal,5766,0,0.00853035505861044
normal,5767,4,0.0038664485327899456
normal,5768,0,0.0044047636911273
normal,5769,0,0.007007401902228594
normal,5770,1,0.0010905783856287599
normal,5771,2,0.0059712654910981655
normal,5772,3,0.00609186664223671
normal,5773,4,0.007056622300297022
normal,5774,7,0.004833394195884466
normal,5775,8,0.0066370354034006596
normal,5776,0,0.005753680132329464
normal,5777,1,0.0011914572678506374
normal,5778,2,0.006162912119179964
normal,5779,3,0.0037509682588279247
normal,5780,7,0.004213854670524597
normal,5781,8,0.0052473475225269794
normal,5782,0,0.002205394674092531
normal,5783,1,0.0013879608595743775
normal,5784,2,0.008909226395189762
normal,5785,3,0.004790117964148521
normal,5786,4,0.004719828255474567
normal,5787,7,0.003428473137319088
normal,5788,8,0.006247526500374079
normal,5789,7,0.004964927211403847
normal,5790,3,0.004844815470278263
normal,5791,0,0.0033384610433131456
normal,5792,3,0.0051497407257556915
normal,5793,1,0.0012026221957057714
normal,5794,8,0.005321018863469362
normal,5795,7,0.0031698732636868954
normal,5796,6,0.009316354058682919
normal,5797,4,0.013900063000619411
normal,5798,0,0.002948353998363018
normal,5799,2,0.00806434266269207
normal,5800,6,0.00945357233285904
normal,5801,8,0.005645388271659613
normal,5802,3,0.006013727746903896
normal,5803,2,0.009310435503721237
normal,5804,8,0.00547163188457489
normal,5805,1,0.001933091669343412
normal,5806,2,0.012932205572724342
normal,5807,0,0.006194030400365591
normal,5808,7,0.0031555993482470512
normal,5809,1,0.0009406483150087297
normal,5810,0,0.003936347085982561
normal,5811,4,0.009648301638662815
normal,5812,4,0.008960137143731117
normal,5813,5,0.004032301716506481
normal,5814,8,0.009263839572668076
normal,5815,0,0.007223065476864576
normal,5816,6,0.004385469015687704
normal,5817,2,0.009900613687932491
normal,5818,3,0.006133632734417915
normal,5819,1,0.00096780905732885
normal,5820,5,0.00864778645336628
normal,5821,1,0.0012672404991462827
normal,5822,8,0.006492911372333765
normal,5823,5,0.004559612832963467
normal,5824,4,0.00716781709343195
normal,5825,0,0.005083396099507809
normal,5826,7,0.005705943796783686
normal,5827,5,0.004609420895576477
normal,5828,8,0.010324102826416492
normal,5829,8,0.008057043887674809
normal,5830,3,0.006331702694296837
normal,5831,8,0.008899481035768986
normal,5832,2,0.005271147005259991
normal,5833,6,0.007942700758576393
normal,5834,2,0.007918259128928185
normal,5835,5,0.004655736498534679
normal,5836,3,0.004552575293928385
normal,5837,1,0.0011600536527112126
normal,5838,7,0.00320608913898468
normal,5839,3,0.0035513790789991617
normal,5840,1,0.0017559257103130221
normal,5841,6,0.004441636614501476
normal,5842,0,0.004617913160473108
normal,5843,3,0.008364005945622921
normal,5844,2,0.004711061716079712
normal,5845,8,0.0056452881544828415
normal,5846,1,0.0012854660162702203
normal,5847,4,0.005884462967514992
normal,5848,3,0.005916287191212177
normal,5849,5,0.005656970664858818
normal,5850,2,0.00783352181315422
normal,5851,2,0.005480438936501741
normal,5852,5,0.007963619194924831
normal,5853,8,0.006307738833129406
normal,5854,5,0.0064275613985955715
normal,5855,0,0.007672557141631842
normal,5856,1,0.0013774298131465912
normal,5857,2,0.013384344056248665
normal,5858,4,0.005986114032566547
normal,5859,5,0.009638632647693157
normal,5860,6,0.011569663882255554
normal,5861,0,0.013061239384114742
normal,5862,1,0.00186777429189533
normal,5863,2,0.005406119395047426
normal,5864,3,0.010263506323099136
normal,5865,4,0.0037848930805921555
normal,5866,5,0.002999664517119527
normal,5867,6,0.011097959242761135
normal,5868,7,0.003924970980733633
normal,5869,1,0.002574933459982276
normal,5870,2,0.003493404481559992
normal,5871,3,0.007741403765976429
normal,5872,4,0.008855462074279785
normal,5873,5,0.0033863107673823833
normal,5874,1,0.0017728537786751986
normal,5875,0,0.006991121917963028
normal,5876,4,0.01128461118787527
normal,5877,5,0.007811262272298336
normal,5878,6,0.005716401152312756
normal,5879,6,0.007397378329187632
normal,5880,3,0.0055446014739573
normal,5881,4,0.009558260440826416
normal,5882,4,0.009568479843437672
normal,5883,2,0.00520173879340291
normal,5884,8,0.015367583371698856
normal,5885,1,0.0029924684204161167
normal,5886,0,0.010320901870727539
normal,5887,6,0.008222616277635098
normal,5888,4,0.009901358745992184
normal,5889,7,0.006071422249078751
normal,5890,2,0.003778674639761448
normal,5891,3,0.005163670517504215
normal,5892,3,0.005830352194607258
normal,5893,2,0.006151093170046806
normal,5894,0,0.008699839003384113
normal,5895,3,0.006229179911315441
normal,5896,3,0.007306952495127916
normal,5897,1,0.002241899026557803
normal,5898,5,0.006009532138705254
normal,5899,2,0.015932967886328697
normal,5900,3,0.0065872278064489365
normal,5901,7,0.00510971387848258
normal,5902,7,0.005878738593310118
normal,5903,8,0.008827842772006989
normal,5904,4,0.010071047581732273
normal,5905,0,0.01104256883263588
normal,5906,2,0.01088753342628479
normal,5907,4,0.007316905539482832
normal,5908,0,0.004682738333940506
normal,5909,2,0.006574586965143681
normal,5910,4,0.004741777665913105
normal,5911,7,0.002867567352950573
normal,5912,8,0.008546092547476292
normal,5913,0,0.005120479967445135
normal,5914,7,0.003978412132710218
normal,5915,0,0.011870610527694225
normal,5916,6,0.010467195883393288
normal,5917,3,0.005326785612851381
normal,5918,2,0.004825160838663578
normal,5919,8,0.010392876341938972
normal,5920,6,0.00823206640779972
normal,5921,0,0.010495095513761044
normal,5922,5,0.009030701592564583
normal,5923,7,0.008564229123294353
normal,5924,5,0.010527795180678368
normal,5925,1,0.0013171230675652623
normal,5926,0,0.005769101902842522
normal,5927,8,0.013045459054410458
normal,5928,1,0.001558902906253934
normal,5929,6,0.00812771450728178
normal,5930,7,0.006364410277456045
normal,5931,2,0.00433947192505002
normal,5932,7,0.005203382112085819
normal,5933,5,0.008358831517398357
normal,5934,8,0.011211279779672623
normal,5935,6,0.010664417408406734
normal,5936,2,0.014216826297342777
normal,5937,6,0.008931005373597145
normal,5938,2,0.0044364966452121735
normal,5939,8,0.010630679316818714
normal,5940,1,0.0026505468413233757
normal,5941,7,0.004186029080301523
normal,5942,5,0.011106781661510468
normal,5943,0,0.007527773268520832
normal,5944,1,0.0029044977854937315
normal,5945,1,0.004498468711972237
normal,5946,3,0.0077199749648571014
normal,5947,8,0.01147719006985426
normal,5948,4,0.0040296027436852455
normal,5949,1,0.002975096693262458
normal,5950,8,0.012750976718962193
normal,5951,6,0.00767873739823699
normal,5952,8,0.008839674293994904
normal,5953,0,0.003173100296407938
normal,5954,1,0.0008303652284666896
normal,5955,2,0.010427231900393963
normal,5956,3,0.008349678479135036
normal,5957,4,0.004940883256494999
normal,5958,5,0.008443120867013931
normal,5959,6,0.005254277028143406
normal,5960,7,0.003927742131054401
normal,5961,8,0.014792284928262234
normal,5962,0,0.010085265152156353
normal,5963,1,0.0018993648700416088
normal,5964,2,0.018690332770347595
normal,5965,3,0.009979968890547752
normal,5966,4,0.004684174433350563
normal,5967,7,0.003519803285598755
normal,5968,8,0.013224184513092041
normal,5969,0,0.011244420893490314
normal,5970,1,0.0018474003300070763
normal,5971,7,0.0025871212128549814
normal,5972,8,0.015255630947649479
normal,5973,8,0.0170033760368824
normal,5974,8,0.009566081687808037
normal,5975,4,0.008854883722960949
normal,5976,1,0.003187227761372924
normal,5977,7,0.009802261367440224
normal,5978,7,0.00333389756269753
normal,5979,3,0.009452152997255325
normal,5980,3,0.009524230845272541
normal,5981,7,0.005947289522737265
normal,5982,6,0.005561459809541702
normal,5983,6,0.014925418421626091
normal,5984,6,0.016274258494377136
normal,5985,1,0.0009930204832926393
normal,5986,0,0.004150087013840675
normal,5987,1,0.0019241140689700842
normal,5988,7,0.004576997831463814
normal,5989,6,0.00875843409448862
normal,5990,3,0.01017228327691555
normal,5991,2,0.013225166127085686
normal,5992,1,0.0006557299057021737
normal,5993,7,0.00484310369938612
normal,5994,1,0.0009145789663307369
normal,5995,3,0.010899251326918602
normal,5996,1,0.0014495867071673274
normal,5997,7,0.003036943031474948
normal,5998,6,0.00970429740846157
normal,5999,8,0.00860463548451662
normal,6000,4,0.009736479260027409
normal,6001,1,0.002024067100137472
normal,6002,4,0.009069690480828285
normal,6003,3,0.017829788848757744
normal,6004,6,0.012021872214972973
normal,6005,6,0.014331878162920475
normal,6006,1,0.0030695945024490356
normal,6007,4,0.00556608010083437
normal,6008,4,0.004721483215689659
normal,6009,7,0.0026329660322517157
normal,6010,2,0.007788009010255337
normal,6011,4,0.007721230387687683
normal,6012,4,0.014449391514062881
normal,6013,0,0.004213739186525345
normal,6014,1,0.002048701047897339
normal,6015,2,0.0038310124073177576
normal,6016,3,0.004108361434191465
normal,6017,4,0.005848410073667765
normal,6018,5,0.007963836193084717
normal,6019,6,0.0034346103202551603
normal,6020,7,0.00660727871581912
normal,6021,8,0.013715578243136406
normal,6022,0,0.007710469886660576
normal,6023,1,0.0017245677299797535
normal,6024,2,0.00738072395324707
normal,6025,3,0.007042763754725456
normal,6026,4,0.006273973733186722
normal,6027,5,0.006792583968490362
normal,6028,6,0.004297931678593159
normal,6029,0,0.005066584330052137
normal,6030,1,0.0017145287711173296
normal,6031,2,0.00949583575129509
normal,6032,3,0.007362533360719681
normal,6033,4,0.005608222912997007
normal,6034,7,0.00643171975389123
normal,6035,8,0.009457315318286419
normal,6036,1,0.0013220433611422777
normal,6037,3,0.0043402728624641895
normal,6038,5,0.007347904611378908
normal,6039,1,0.0015806915471330285
normal,6040,7,0.0037880425807088614
normal,6041,7,0.003999496344476938
normal,6042,2,0.006289124488830566
normal,6043,1,0.0017753478605300188
normal,6044,4,0.0074757118709385395
normal,6045,8,0.00886830035597086
normal,6046,3,0.00795677863061428
normal,6047,4,0.008882406167685986
normal,6048,4,0.00884112436324358
normal,6049,3,0.0067009651102125645
normal,6050,7,0.007262315135449171
normal,6051,4,0.006592778954654932
normal,6052,1,0.0022501281928271055
normal,6053,2,0.00489811273291707
normal,6054,3,0.004852339159697294
normal,6055,5,0.00909866951406002
normal,6056,1,0.0017734464490786195
normal,6057,6,0.00707988953217864
normal,6058,0,0.007959822192788124
normal,6059,1,0.00102588243316859
normal,6060,0,0.0042470283806324005
normal,6061,0,0.0029688896611332893
normal,6062,2,0.004081991966813803
normal,6063,8,0.009360118769109249
normal,6064,7,0.006074993871152401
normal,6065,1,0.0015709209255874157
normal,6066,1,0.0017948878230527043
normal,6067,4,0.011208499781787395
normal,6068,0,0.0038172597996890545
